Date,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,AQS Parameter Description,CBSA Name,State FIPS Code,State,County FIPS Code,County
1/5/2022,3,7.6,ug/m3 LC,42,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/6/2022,3,12.5,ug/m3 LC,57,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/7/2022,3,8.9,ug/m3 LC,49,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/8/2022,3,12.6,ug/m3 LC,58,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/9/2022,3,9,ug/m3 LC,50,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/10/2022,3,8.2,ug/m3 LC,46,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/11/2022,3,11.4,ug/m3 LC,55,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/12/2022,3,13.7,ug/m3 LC,60,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/13/2022,3,14.9,ug/m3 LC,62,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/14/2022,3,9.8,ug/m3 LC,52,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/15/2022,3,9.7,ug/m3 LC,52,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/16/2022,3,7.4,ug/m3 LC,41,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/17/2022,3,6.2,ug/m3 LC,34,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/18/2022,3,8.4,ug/m3 LC,47,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/19/2022,3,11.4,ug/m3 LC,55,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/20/2022,3,9.1,ug/m3 LC,51,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/21/2022,3,7.6,ug/m3 LC,42,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/22/2022,3,10.2,ug/m3 LC,53,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/23/2022,3,12,ug/m3 LC,56,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/24/2022,3,11.3,ug/m3 LC,55,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/25/2022,3,10.8,ug/m3 LC,54,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/26/2022,3,6.4,ug/m3 LC,36,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/27/2022,3,7,ug/m3 LC,39,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/28/2022,3,11.4,ug/m3 LC,55,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/30/2022,3,11.2,ug/m3 LC,55,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
1/31/2022,3,11.4,ug/m3 LC,55,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/1/2022,3,10.6,ug/m3 LC,54,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/2/2022,3,8,ug/m3 LC,44,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/3/2022,3,4.7,ug/m3 LC,26,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/4/2022,3,4.4,ug/m3 LC,24,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/5/2022,3,7.9,ug/m3 LC,44,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/6/2022,3,7.7,ug/m3 LC,43,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/7/2022,3,6.1,ug/m3 LC,34,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/8/2022,3,7.3,ug/m3 LC,41,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/9/2022,3,10.7,ug/m3 LC,54,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/10/2022,3,9.2,ug/m3 LC,51,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/11/2022,3,9.3,ug/m3 LC,51,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/12/2022,3,10.5,ug/m3 LC,54,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/13/2022,3,5.6,ug/m3 LC,31,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/14/2022,3,6.5,ug/m3 LC,36,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/15/2022,3,8.3,ug/m3 LC,46,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/16/2022,3,7.3,ug/m3 LC,41,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/17/2022,3,4.6,ug/m3 LC,26,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/18/2022,3,3.9,ug/m3 LC,22,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/19/2022,3,6.5,ug/m3 LC,36,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/20/2022,3,4.9,ug/m3 LC,27,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/21/2022,3,8.3,ug/m3 LC,46,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/22/2022,3,6.4,ug/m3 LC,36,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/23/2022,3,9,ug/m3 LC,50,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/24/2022,3,5.6,ug/m3 LC,31,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/25/2022,3,3.9,ug/m3 LC,22,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/26/2022,3,5.7,ug/m3 LC,32,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/27/2022,3,6.7,ug/m3 LC,37,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
2/28/2022,3,7.1,ug/m3 LC,39,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/1/2022,3,4.6,ug/m3 LC,26,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/2/2022,3,8.7,ug/m3 LC,48,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/3/2022,3,6.1,ug/m3 LC,34,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/4/2022,3,6.3,ug/m3 LC,35,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/5/2022,3,8.3,ug/m3 LC,46,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/6/2022,3,9.4,ug/m3 LC,52,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/7/2022,3,11.6,ug/m3 LC,56,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/8/2022,3,4.3,ug/m3 LC,24,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/9/2022,3,4.5,ug/m3 LC,25,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/10/2022,3,7.1,ug/m3 LC,39,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/11/2022,3,6.3,ug/m3 LC,35,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/12/2022,3,1.6,ug/m3 LC,9,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/13/2022,3,6.6,ug/m3 LC,37,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/14/2022,3,6,ug/m3 LC,33,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/15/2022,3,8.4,ug/m3 LC,47,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/16/2022,3,10,ug/m3 LC,53,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/17/2022,3,6.3,ug/m3 LC,35,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/18/2022,3,5.6,ug/m3 LC,31,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/19/2022,3,6.4,ug/m3 LC,36,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/20/2022,3,2.7,ug/m3 LC,15,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/21/2022,3,2.5,ug/m3 LC,14,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/22/2022,3,2,ug/m3 LC,11,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/23/2022,3,1,ug/m3 LC,6,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/24/2022,3,-0.4,ug/m3 LC,0,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/25/2022,3,3.1,ug/m3 LC,17,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/26/2022,3,3.6,ug/m3 LC,20,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/27/2022,3,2.3,ug/m3 LC,13,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/28/2022,3,2.5,ug/m3 LC,14,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/29/2022,3,2.9,ug/m3 LC,16,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/30/2022,3,2.6,ug/m3 LC,14,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
3/31/2022,3,9.6,ug/m3 LC,52,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/1/2022,3,3.6,ug/m3 LC,20,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/2/2022,3,2.4,ug/m3 LC,13,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/3/2022,3,3.7,ug/m3 LC,21,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/4/2022,3,3,ug/m3 LC,17,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/5/2022,3,4.1,ug/m3 LC,23,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/6/2022,3,2.1,ug/m3 LC,12,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/7/2022,3,4,ug/m3 LC,22,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/8/2022,3,3.3,ug/m3 LC,18,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/9/2022,3,3.9,ug/m3 LC,22,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/10/2022,3,2.4,ug/m3 LC,13,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/11/2022,3,2.2,ug/m3 LC,12,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/12/2022,3,5.1,ug/m3 LC,28,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/13/2022,3,7.4,ug/m3 LC,41,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/14/2022,3,11.5,ug/m3 LC,55,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/15/2022,3,2.4,ug/m3 LC,13,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/16/2022,3,4.6,ug/m3 LC,26,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/17/2022,3,1.5,ug/m3 LC,8,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/18/2022,3,0.4,ug/m3 LC,2,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/19/2022,3,1.6,ug/m3 LC,9,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/20/2022,3,3.7,ug/m3 LC,21,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/21/2022,3,3.1,ug/m3 LC,17,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/22/2022,3,3.3,ug/m3 LC,18,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/23/2022,3,2.5,ug/m3 LC,14,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/24/2022,3,3.7,ug/m3 LC,21,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/27/2022,3,0.4,ug/m3 LC,2,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/28/2022,3,1.3,ug/m3 LC,7,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/29/2022,3,2.6,ug/m3 LC,14,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
4/30/2022,3,3.1,ug/m3 LC,17,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/1/2022,3,5.3,ug/m3 LC,29,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/2/2022,3,4.2,ug/m3 LC,23,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/3/2022,3,1.8,ug/m3 LC,10,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/4/2022,3,2.3,ug/m3 LC,13,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/5/2022,3,2.2,ug/m3 LC,12,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/6/2022,3,2.6,ug/m3 LC,14,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/7/2022,3,3.3,ug/m3 LC,18,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/8/2022,3,3.3,ug/m3 LC,18,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/9/2022,3,3.4,ug/m3 LC,19,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/10/2022,3,3.4,ug/m3 LC,19,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/11/2022,3,5.1,ug/m3 LC,28,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/12/2022,3,2.3,ug/m3 LC,13,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/13/2022,3,1.1,ug/m3 LC,6,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/14/2022,3,0.4,ug/m3 LC,2,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/15/2022,3,0.6,ug/m3 LC,3,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/16/2022,3,5.5,ug/m3 LC,31,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/17/2022,3,2.3,ug/m3 LC,13,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/18/2022,3,2.4,ug/m3 LC,13,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/19/2022,3,2.5,ug/m3 LC,14,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/20/2022,3,6.1,ug/m3 LC,34,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/21/2022,3,12.1,ug/m3 LC,57,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/22/2022,3,11,ug/m3 LC,55,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/23/2022,3,0,ug/m3 LC,0,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/24/2022,3,1.3,ug/m3 LC,7,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/25/2022,3,1.4,ug/m3 LC,8,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/26/2022,3,0.8,ug/m3 LC,4,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/27/2022,3,0.1,ug/m3 LC,1,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/28/2022,3,6.4,ug/m3 LC,36,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/29/2022,3,3.5,ug/m3 LC,19,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
5/30/2022,3,6.3,ug/m3 LC,35,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
6/1/2022,3,0.8,ug/m3 LC,4,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
6/2/2022,3,3.5,ug/m3 LC,19,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
6/3/2022,3,3,ug/m3 LC,17,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
6/4/2022,3,4.6,ug/m3 LC,26,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
6/5/2022,3,1.2,ug/m3 LC,7,HOLTSVILLE,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk
